playlist_index,original_title,original_artists,search_query_index,search_query_text,candidate_count,elapsed_ms,is_winner,winner_candidate_index,is_stop
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",9,Spectrum (Say my name) [Marco Generani remix] Marco Generani club remix,6,7164,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",10,Marco Generani club remix Spectrum (Say my name) [Marco Generani remix],6,6712,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",11,Spectrum (Say my name) [Marco Generani remix] Marco Generani club mix,6,6604,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",12,Marco Generani club mix Spectrum (Say my name) [Marco Generani remix],6,6414,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",13,Spectrum Marco Generani remix,10,19952,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",14,Marco Generani remix Spectrum,6,7244,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",15,Spectrum Marco Generani remix original mix,6,14576,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",16,Marco Generani remix original mix Spectrum,6,6671,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",17,Spectrum Marco Generani extended remix,8,11053,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",18,Marco Generani extended remix Spectrum,6,5925,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",19,Spectrum Marco Generani extended mix,18,17526,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",20,Marco Generani extended mix Spectrum,6,6357,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",21,Spectrum Marco Generani club remix,9,16013,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",22,Marco Generani club remix Spectrum,6,6278,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",23,Spectrum Marco Generani club mix,6,19512,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",24,Marco Generani club mix Spectrum,6,8046,N,,Y
142,Bass Bousa (Original Mix),Nick Morgan,1,Bass Bousa (Original Mix) Nick Morgan,6,16530,N,,N
142,Bass Bousa (Original Mix),Nick Morgan,2,Nick Morgan Bass Bousa (Original Mix),6,20292,N,,N
142,Bass Bousa (Original Mix),Nick Morgan,3,Bass Bousa Nick Morgan,16,20512,N,,N
142,Bass Bousa (Original Mix),Nick Morgan,4,Nick Morgan Bass Bousa,6,21427,N,,N
142,Bass Bousa (Original Mix),Nick Morgan,5,Bass Bousa (Original Mix) (Original Mix) Nick Morgan,6,6072,N,,N
142,Bass Bousa (Original Mix),Nick Morgan,6,Nick Morgan Bass Bousa (Original Mix) (Original Mix),32,19680,N,,Y
153,"Loco Hot, Gilad Kahana & Tamir Muskat ",Tebra רמיקס,1,"Loco Hot, Gilad Kahana & Tamir Muskat Tebra רמיקס",8,16621,N,,N
153,"Loco Hot, Gilad Kahana & Tamir Muskat ",Tebra רמיקס,2,"Tebra רמיקס Loco Hot, Gilad Kahana & Tamir Muskat",27,20399,N,,Y
